ticker,cnt_stock,trade_time,user_id,trade_type
 VZ,738,2021-10-25,36733,sell
 T,326,2021-10-25,13921,buy
 T,326,2021-10-25,13921,sell
 DIS,440,2021-10-25,3557,buy
 DIS,440,2021-10-25,3557,sell
 AMT,213,2021-10-25,17337,buy
 AMT,213,2021-10-25,17337,sell
 PLD,262,2021-10-25,70454,buy
 PLD,262,2021-10-25,70454,sell
 TSM,311,2021-10-25,80359,buy
 TSM,311,2021-10-25,80359,sell
 SHEL,936,2021-10-25,63312,buy
 SHEL,936,2021-10-25,63312,sell
 BRK.B,393,2021-10-25,4391,buy
 BRK.B,393,2021-10-25,4391,sell
 NKE,281,2021-10-25,36214,buy
 NKE,281,2021-10-26,36214,sell
AAPL,557,2021-10-25,62624,buy
AAPL,557,2021-10-26,62624,sell
 MSFT,456,2021-10-26,24968,buy
 MSFT,456,2021-10-26,24968,sell
 GOOGL,789,2021-10-26,43140,buy
 GOOGL,789,2021-10-26,43140,sell
 AMZN,265,2021-10-26,17559,buy
 AMZN,265,2021-10-26,17559,sell
 NVDA,69,2021-10-26,9642,buy
 NVDA,69,2021-10-26,9642,sell
 JPM,168,2021-10-26,6249,buy
 JPM,168,2021-10-26,6249,sell
 BAC,986,2021-10-26,36094,buy
 BAC,986,2021-10-26,36094,sell
 WFC,907,2021-10-26,12243,buy
 WFC,907,2021-10-26,12243,sell
 JNJ,860,2021-10-26,88709,buy
 JNJ,860,2021-10-26,88709,sell
 UNH,678,2021-10-26,12888,buy
 UNH,678,2021-10-26,12888,sell
 MRK,681,2021-10-26,72802,buy
 MRK,681,2021-10-26,72802,sell
 PFE,532,2021-10-26,50668,buy
 PFE,532,2021-10-26,50668,sell
 PG,896,2021-10-26,34870,buy
 PG,896,2021-10-26,34870,sell
 KO,741,2021-10-26,51668,buy
 KO,741,2021-10-26,51668,sell
 PEP,913,2021-10-26,75753,buy
 PEP,913,2021-10-27,75753,sell
 XOM,651,2021-10-26,72630,buy
 XOM,651,2021-10-27,72630,sell
 CVX,261,2021-10-27,17370,buy
 CVX,261,2021-10-27,17370,sell
 GE,464,2021-10-27,84463,buy
 GE,464,2021-10-27,84463,sell
 HON,242,2021-10-27,69152,buy
 HON,242,2021-10-27,69152,sell
 LMT,406,2021-10-27,18115,buy
 LMT,406,2021-10-27,18115,sell
 META,613,2021-10-27,62517,buy
 META,613,2021-10-27,62517,sell
 VZ,584,2021-10-27,63036,buy
 VZ,584,2021-10-27,63036,sell
 T,327,2021-10-27,25987,buy
 T,327,2021-10-27,25987,sell
 DIS,968,2021-10-27,80109,buy
 DIS,968,2021-10-27,80109,sell
 AMT,846,2021-10-27,49439,buy
 AMT,846,2021-10-27,49439,sell
 PLD,504,2021-10-27,31840,buy
 PLD,504,2021-10-27,31840,sell
 TSM,228,2021-10-27,36788,buy
 TSM,228,2021-10-27,36788,sell
 SHEL,577,2021-10-27,29134,buy
 SHEL,577,2021-10-27,29134,sell
 BRK.B,828,2021-10-27,69958,buy
 BRK.B,828,2021-10-27,69958,sell
 NKE,999,2021-10-27,39382,buy
 NKE,999,2021-10-28,39382,sell
AAPL,851,2021-10-27,30312,buy
AAPL,851,2021-10-28,30312,sell
 MSFT,762,2021-10-28,78785,buy
 MSFT,762,2021-10-28,78785,sell
 GOOGL,183,2021-10-28,93390,buy
 GOOGL,183,2021-10-28,93390,sell
 AMZN,958,2021-10-28,38698,buy
 AMZN,958,2021-10-28,38698,sell
 NVDA,120,2021-10-28,51876,buy
 NVDA,120,2021-10-28,51876,sell
 JPM,842,2021-10-28,26799,buy
 JPM,842,2021-10-28,26799,sell
 BAC,31,2021-10-28,70990,buy
 BAC,31,2021-10-28,70990,sell
 WFC,972,2021-10-28,49506,buy
 WFC,972,2021-10-28,49506,sell
 JNJ,447,2021-10-28,81038,buy
 JNJ,447,2021-10-28,81038,sell
 UNH,454,2021-10-28,65270,buy
 UNH,454,2021-10-28,65270,sell
 MRK,395,2021-10-28,5429,buy
 MRK,395,2021-10-28,5429,sell
 PFE,770,2021-10-28,20517,buy
 PFE,770,2021-10-28,20517,sell
 PG,724,2021-10-28,27499,buy
 PG,724,2021-10-28,27499,sell
 KO,782,2021-10-28,83367,buy
 KO,782,2021-10-28,83367,sell
 PEP,664,2021-10-28,65935,buy
 PEP,664,2021-10-29,65935,sell
 XOM,535,2021-10-28,3278,buy
 XOM,535,2021-10-29,3278,sell
 CVX,889,2021-10-29,35807,buy
 CVX,889,2021-10-29,35807,sell
 GE,168,2021-10-29,42098,buy
 GE,168,2021-10-29,42098,sell
 HON,249,2021-10-29,11238,buy
 HON,249,2021-10-29,11238,sell
 LMT,211,2021-10-29,89771,buy
 LMT,211,2021-10-29,89771,sell
 META,310,2021-10-29,43150,buy
 META,310,2021-10-29,43150,sell
 VZ,454,2021-10-29,69653,buy
 VZ,454,2021-10-29,69653,sell
 T,481,2021-10-29,73540,buy
 T,481,2021-10-29,73540,sell
 DIS,61,2021-10-29,12500,buy
 DIS,61,2021-10-29,12500,sell
 AMT,42,2021-10-29,12615,buy
 AMT,42,2021-10-29,12615,sell
 PLD,714,2021-10-29,31047,buy
 PLD,714,2021-10-29,31047,sell
 TSM,693,2021-10-29,12088,buy
 TSM,693,2021-10-29,12088,sell
 SHEL,462,2021-10-29,21118,buy
 SHEL,462,2021-10-29,21118,sell
 BRK.B,199,2021-10-29,23861,buy
 BRK.B,199,2021-10-29,23861,sell
 NKE,208,2021-10-29,75408,buy
 NKE,208,2021-11-01,75408,sell
AAPL,317,2021-10-29,51358,buy
AAPL,317,2021-11-01,51358,sell
 MSFT,552,2021-11-01,14874,buy
 MSFT,552,2021-11-01,14874,sell
 GOOGL,606,2021-11-01,68292,buy
 GOOGL,606,2021-11-01,68292,sell
 AMZN,659,2021-11-01,73515,buy
 AMZN,659,2021-11-01,73515,sell
 NVDA,137,2021-11-01,79778,buy
 NVDA,137,2021-11-01,79778,sell
 JPM,234,2021-11-01,5105,buy
 JPM,234,2021-11-01,5105,sell
 BAC,208,2021-11-01,89577,buy
 BAC,208,2021-11-01,89577,sell
 WFC,454,2021-11-01,51690,buy
 WFC,454,2021-11-01,51690,sell
 JNJ,785,2021-11-01,19014,buy
 JNJ,785,2021-11-01,19014,sell
 UNH,103,2021-11-01,11240,buy
 UNH,103,2021-11-01,11240,sell
 MRK,853,2021-11-01,25974,buy
 MRK,853,2021-11-01,25974,sell
 PFE,127,2021-11-01,67260,buy
 PFE,127,2021-11-01,67260,sell
 PG,563,2021-11-01,8152,buy
 PG,563,2021-11-01,8152,sell
 KO,111,2021-11-01,19637,buy
 KO,111,2021-11-01,19637,sell
 PEP,28,2021-11-01,42743,buy
 PEP,28,2021-11-02,42743,sell
 XOM,825,2021-11-01,3866,buy
 XOM,825,2021-11-02,3866,sell
 CVX,324,2021-11-02,35967,buy
 CVX,324,2021-11-02,35967,sell
 GE,42,2021-11-02,75392,buy
 GE,42,2021-11-02,75392,sell
 HON,759,2021-11-02,18053,buy
 HON,759,2021-11-02,18053,sell
 LMT,397,2021-11-02,52863,buy
 LMT,397,2021-11-02,52863,sell
 META,866,2021-11-02,23441,buy
 META,866,2021-11-02,23441,sell
 VZ,432,2021-11-02,20939,buy
 VZ,432,2021-11-02,20939,sell
 T,850,2021-11-02,37295,buy
 T,850,2021-11-02,37295,sell
 DIS,275,2021-11-02,10145,buy
 DIS,275,2021-11-02,10145,sell
 AMT,373,2021-11-02,73749,buy
 AMT,373,2021-11-02,73749,sell
 PLD,898,2021-11-02,6099,buy
 PLD,898,2021-11-02,6099,sell
 TSM,268,2021-11-02,87990,buy
 TSM,268,2021-11-02,87990,sell
 SHEL,515,2021-11-02,53892,buy
 SHEL,515,2021-11-02,53892,sell
 BRK.B,631,2021-11-02,24566,buy
 BRK.B,631,2021-11-02,24566,sell
 NKE,968,2021-11-02,30676,buy
 NKE,968,2021-11-03,30676,sell
AAPL,769,2021-11-02,31382,buy
AAPL,769,2021-11-03,31382,sell
 MSFT,932,2021-11-03,60893,buy
 MSFT,932,2021-11-03,60893,sell
 GOOGL,548,2021-11-03,16226,buy
 GOOGL,548,2021-11-03,16226,sell
 AMZN,747,2021-11-03,65703,buy
 AMZN,747,2021-11-03,65703,sell
 NVDA,197,2021-11-03,34365,buy
 NVDA,197,2021-11-03,34365,sell
 JPM,82,2021-11-03,58601,buy
 JPM,82,2021-11-03,58601,sell
 BAC,71,2021-11-03,15757,buy
 BAC,71,2021-11-03,15757,sell
 WFC,298,2021-11-03,54471,buy
 WFC,298,2021-11-03,54471,sell
 JNJ,133,2021-11-03,74707,buy
 JNJ,133,2021-11-03,74707,sell
 UNH,903,2021-11-03,72345,buy
 UNH,903,2021-11-03,72345,sell
 MRK,530,2021-11-03,54297,buy
 MRK,530,2021-11-03,54297,sell
 PFE,761,2021-11-03,60842,buy
 PFE,761,2021-11-03,60842,sell
 PG,849,2021-11-03,3642,buy
 PG,849,2021-11-03,3642,sell
 KO,924,2021-11-03,53352,buy
 KO,924,2021-11-03,53352,sell
 PEP,404,2021-11-03,77060,buy
 PEP,404,2021-11-04,77060,sell
 XOM,629,2021-11-03,15882,buy
 XOM,629,2021-11-04,15882,sell
 CVX,373,2021-11-04,79564,buy
 CVX,373,2021-11-04,79564,sell
 GE,42,2021-11-04,233,buy
 GE,42,2021-11-04,233,sell
 HON,415,2021-11-04,82243,buy
 HON,415,2021-11-04,82243,sell
 LMT,821,2021-11-04,34521,buy
 LMT,821,2021-11-04,34521,sell
 META,386,2021-11-04,17103,buy
 META,386,2021-11-04,17103,sell
 VZ,597,2021-11-04,88993,buy
 VZ,597,2021-11-04,88993,sell
 T,41,2021-11-04,88822,buy
 T,41,2021-11-04,88822,sell
 DIS,818,2021-11-04,208,buy
 DIS,818,2021-11-04,208,sell
 AMT,269,2021-11-04,67780,buy
 AMT,269,2021-11-04,67780,sell
 PLD,90,2021-11-04,5202,buy
 PLD,90,2021-11-04,5202,sell
 TSM,810,2021-11-04,79749,buy
 TSM,810,2021-11-04,79749,sell
 SHEL,472,2021-11-04,19116,buy
 SHEL,472,2021-11-04,19116,sell
 BRK.B,774,2021-11-04,84597,buy
 BRK.B,774,2021-11-04,84597,sell
 NKE,732,2021-11-04,50007,buy
 NKE,732,2021-11-05,50007,sell
AAPL,55,2021-11-04,6172,buy
AAPL,55,2021-11-05,6172,sell
 MSFT,468,2021-11-05,50805,buy
 MSFT,468,2021-11-05,50805,sell
 GOOGL,310,2021-11-05,53284,buy
 GOOGL,310,2021-11-05,53284,sell
 AMZN,159,2021-11-05,38109,buy
 AMZN,159,2021-11-05,38109,sell
 NVDA,865,2021-11-05,40641,buy
 NVDA,865,2021-11-05,40641,sell
 JPM,835,2021-11-05,54298,buy
 JPM,835,2021-11-05,54298,sell
 BAC,716,2021-11-05,2852,buy
 BAC,716,2021-11-05,2852,sell
 WFC,584,2021-11-05,29206,buy
 WFC,584,2021-11-05,29206,sell
 JNJ,96,2021-11-05,57670,buy
 JNJ,96,2021-11-05,57670,sell
 UNH,726,2021-11-05,51439,buy
 UNH,726,2021-11-05,51439,sell
 MRK,360,2021-11-05,6336,buy
 MRK,360,2021-11-05,6336,sell
 PFE,4,2021-11-05,75812,buy
 PFE,4,2021-11-05,75812,sell
 PG,999,2021-11-05,26360,buy
 PG,999,2021-11-05,26360,sell
 KO,639,2021-11-05,12423,buy
 KO,639,2021-11-05,12423,sell
 PEP,291,2021-11-05,6807,buy
 PEP,291,2021-11-08,6807,sell
 XOM,205,2021-11-05,52943,buy
 XOM,205,2021-11-08,52943,sell
 CVX,345,2021-11-08,31408,buy
 CVX,345,2021-11-08,31408,sell
 GE,221,2021-11-08,33201,buy
 GE,221,2021-11-08,33201,sell
 HON,451,2021-11-08,24073,buy
 HON,451,2021-11-08,24073,sell
 LMT,849,2021-11-08,75310,buy
 LMT,849,2021-11-08,75310,sell
 META,452,2021-11-08,77413,buy
 META,452,2021-11-08,77413,sell
 VZ,923,2021-11-08,44919,buy
 VZ,923,2021-11-08,44919,sell
 T,373,2021-11-08,20142,buy
 T,373,2021-11-08,20142,sell
 DIS,176,2021-11-08,1036,buy
 DIS,176,2021-11-08,1036,sell
 AMT,420,2021-11-08,88107,buy
 AMT,420,2021-11-08,88107,sell
 PLD,21,2021-11-08,93754,buy
 PLD,21,2021-11-08,93754,sell
 TSM,733,2021-11-08,53582,buy
 TSM,733,2021-11-08,53582,sell
 SHEL,121,2021-11-08,50046,buy
 SHEL,121,2021-11-08,50046,sell
 BRK.B,130,2021-11-08,58884,buy
 BRK.B,130,2021-11-08,58884,sell
 NKE,168,2021-11-08,76062,buy
 NKE,168,2021-11-09,76062,sell
AAPL,962,2021-11-08,9769,buy
AAPL,962,2021-11-09,9769,sell
 MSFT,895,2021-11-09,49837,buy
 MSFT,895,2021-11-09,49837,sell
 GOOGL,294,2021-11-09,37040,buy
 GOOGL,294,2021-11-09,37040,sell
 AMZN,926,2021-11-09,57196,buy
 AMZN,926,2021-11-09,57196,sell
 NVDA,801,2021-11-09,26043,buy
 NVDA,801,2021-11-09,26043,sell
 JPM,871,2021-11-09,13130,buy
 JPM,871,2021-11-09,13130,sell
 BAC,336,2021-11-09,9235,buy
 BAC,336,2021-11-09,9235,sell
 WFC,960,2021-11-09,67634,buy
 WFC,960,2021-11-09,67634,sell
 JNJ,289,2021-11-09,13842,buy
 JNJ,289,2021-11-09,13842,sell
 UNH,360,2021-11-09,63794,buy
 UNH,360,2021-11-09,63794,sell
 MRK,158,2021-11-09,5186,buy
 MRK,158,2021-11-09,5186,sell
 PFE,58,2021-11-09,58938,buy
 PFE,58,2021-11-09,58938,sell
 PG,538,2021-11-09,27607,buy
 PG,538,2021-11-09,27607,sell
 KO,900,2021-11-09,76882,buy
 KO,900,2021-11-09,76882,sell
 PEP,779,2021-11-09,27890,buy
 PEP,779,2021-11-10,27890,sell
 XOM,815,2021-11-09,26293,buy
 XOM,815,2021-11-10,26293,sell
 CVX,471,2021-11-10,340,buy
 CVX,471,2021-11-10,340,sell
 GE,233,2021-11-10,43021,buy
 GE,233,2021-11-10,43021,sell
 HON,949,2021-11-10,92664,buy
 HON,949,2021-11-10,92664,sell
 LMT,141,2021-11-10,22037,buy
 LMT,141,2021-11-10,22037,sell
 META,830,2021-11-10,74423,buy
 META,830,2021-11-10,74423,sell
 VZ,703,2021-11-10,70699,buy
 VZ,703,2021-11-10,70699,sell
 T,185,2021-11-10,72288,buy
 T,185,2021-11-10,72288,sell
 DIS,409,2021-11-10,7401,buy
 DIS,409,2021-11-10,7401,sell
 AMT,996,2021-11-10,5074,buy
 AMT,996,2021-11-10,5074,sell
 PLD,875,2021-11-10,74751,buy
 PLD,875,2021-11-10,74751,sell
 TSM,227,2021-11-10,32163,buy
 TSM,227,2021-11-10,32163,sell
 SHEL,280,2021-11-10,36249,buy
 SHEL,280,2021-11-10,36249,sell
 BRK.B,610,2021-11-10,19596,buy
 BRK.B,610,2021-11-10,19596,sell
 NKE,333,2021-11-10,17531,buy
 NKE,333,2021-11-11,17531,sell
AAPL,454,2021-11-10,1168,buy
AAPL,454,2021-11-11,1168,sell
 MSFT,351,2021-11-11,79683,buy
 MSFT,351,2021-11-11,79683,sell
 GOOGL,749,2021-11-11,81758,buy
 GOOGL,749,2021-11-11,81758,sell
 AMZN,986,2021-11-11,75200,buy
 AMZN,986,2021-11-11,75200,sell
 NVDA,307,2021-11-11,75833,buy
 NVDA,307,2021-11-11,75833,sell
 JPM,871,2021-11-11,8567,buy
 JPM,871,2021-11-11,8567,sell
 BAC,468,2021-11-11,21060,buy
 BAC,468,2021-11-11,21060,sell
 WFC,724,2021-11-11,60283,buy
 WFC,724,2021-11-11,60283,sell
 JNJ,215,2021-11-11,85511,buy
 JNJ,215,2021-11-11,85511,sell
 UNH,725,2021-11-11,7667,buy
 UNH,725,2021-11-11,7667,sell
 MRK,260,2021-11-11,15223,buy
 MRK,260,2021-11-11,15223,sell
 PFE,310,2021-11-11,3812,buy
 PFE,310,2021-11-11,3812,sell
 PG,801,2021-11-11,58913,buy
 PG,801,2021-11-11,58913,sell
 KO,947,2021-11-11,77973,buy
 KO,947,2021-11-11,77973,sell
 PEP,570,2021-11-11,39952,buy
 PEP,570,2021-11-12,39952,sell
 XOM,373,2021-11-11,74951,buy
 XOM,373,2021-11-12,74951,sell
 CVX,712,2021-11-12,21677,buy
 CVX,712,2021-11-12,21677,sell
 GE,44,2021-11-12,17088,buy
 GE,44,2021-11-12,17088,sell
 HON,391,2021-11-12,31377,buy
 HON,391,2021-11-12,31377,sell
 LMT,284,2021-11-12,80802,buy
 LMT,284,2021-11-12,80802,sell
 META,692,2021-11-12,35662,buy
 META,692,2021-11-12,35662,sell
 VZ,280,2021-11-12,74372,buy
 VZ,280,2021-11-12,74372,sell
 T,488,2021-11-12,73267,buy
 T,488,2021-11-12,73267,sell
 DIS,538,2021-11-12,28916,buy
 DIS,538,2021-11-12,28916,sell
 AMT,387,2021-11-12,17510,buy
 AMT,387,2021-11-12,17510,sell
 PLD,58,2021-11-12,25695,buy
 PLD,58,2021-11-12,25695,sell
 TSM,647,2021-11-12,89041,buy
 TSM,647,2021-11-12,89041,sell
 SHEL,441,2021-11-12,34003,buy
 SHEL,441,2021-11-12,34003,sell
 BRK.B,695,2021-11-12,81220,buy
 BRK.B,695,2021-11-12,81220,sell
 NKE,33,2021-11-12,12847,buy
 NKE,33,2021-11-15,12847,sell
AAPL,85,2021-11-12,78630,buy
AAPL,85,2021-11-15,78630,sell
 MSFT,952,2021-11-15,12545,buy
 MSFT,952,2021-11-15,12545,sell
 GOOGL,503,2021-11-15,42901,buy
 GOOGL,503,2021-11-15,42901,sell
 AMZN,666,2021-11-15,58736,buy
 AMZN,666,2021-11-15,58736,sell
 NVDA,456,2021-11-15,12884,buy
 NVDA,456,2021-11-15,12884,sell
 JPM,647,2021-11-15,53851,buy
 JPM,647,2021-11-15,53851,sell
 BAC,708,2021-11-15,20827,buy
 BAC,708,2021-11-15,20827,sell
 WFC,191,2021-11-15,29461,buy
 WFC,191,2021-11-15,29461,sell
 JNJ,453,2021-11-15,29933,buy
 JNJ,453,2021-11-15,29933,sell
 UNH,993,2021-11-15,4384,buy
 UNH,993,2021-11-15,4384,sell
 MRK,327,2021-11-15,66249,buy
 MRK,327,2021-11-15,66249,sell
 PFE,536,2021-11-15,42834,buy
 PFE,536,2021-11-15,42834,sell
 PG,757,2021-11-15,92001,buy
 PG,757,2021-11-15,92001,sell
 KO,940,2021-11-15,22566,buy
 KO,940,2021-11-15,22566,sell
 PEP,81,2021-11-15,25263,buy
 PEP,81,2021-11-16,25263,sell
 XOM,127,2021-11-15,81,buy
 XOM,127,2021-11-16,81,sell
 CVX,669,2021-11-16,37424,buy
 CVX,669,2021-11-16,37424,sell
 GE,760,2021-11-16,48021,buy
 GE,760,2021-11-16,48021,sell
 HON,726,2021-11-16,37126,buy
 HON,726,2021-11-16,37126,sell
 LMT,923,2021-11-16,28733,buy
 LMT,923,2021-11-16,28733,sell
 META,759,2021-11-16,27832,buy
 META,759,2021-11-16,27832,sell
 VZ,601,2021-11-16,17836,buy
 VZ,601,2021-11-16,17836,sell
 T,737,2021-11-16,16221,buy
 T,737,2021-11-16,16221,sell
 DIS,935,2021-11-16,44966,buy
 DIS,935,2021-11-16,44966,sell
 AMT,613,2021-11-16,34642,buy
 AMT,613,2021-11-16,34642,sell
 PLD,174,2021-11-16,53271,buy
 PLD,174,2021-11-16,53271,sell
 TSM,906,2021-11-16,78011,buy
 TSM,906,2021-11-16,78011,sell
 SHEL,523,2021-11-16,23089,buy
 SHEL,523,2021-11-16,23089,sell
 BRK.B,273,2021-11-16,74515,buy
 BRK.B,273,2021-11-16,74515,sell
 NKE,81,2021-11-16,4691,buy
 NKE,81,2021-11-17,4691,sell
AAPL,512,2021-11-16,10195,buy
AAPL,512,2021-11-17,10195,sell
 MSFT,612,2021-11-17,6628,buy
 MSFT,612,2021-11-17,6628,sell
 GOOGL,331,2021-11-17,12282,buy
 GOOGL,331,2021-11-17,12282,sell
 AMZN,971,2021-11-17,12423,buy
 AMZN,971,2021-11-17,12423,sell
 NVDA,707,2021-11-17,31191,buy
 NVDA,707,2021-11-17,31191,sell
 JPM,891,2021-11-17,22159,buy
 JPM,891,2021-11-17,22159,sell
 BAC,263,2021-11-17,2528,buy
 BAC,263,2021-11-17,2528,sell
 WFC,70,2021-11-17,83484,buy
 WFC,70,2021-11-17,83484,sell
 JNJ,64,2021-11-17,58793,buy
 JNJ,64,2021-11-17,58793,sell
 UNH,304,2021-11-17,43357,buy
 UNH,304,2021-11-17,43357,sell
 MRK,7,2021-11-17,59964,buy
 MRK,7,2021-11-17,59964,sell
 PFE,696,2021-11-17,35447,buy
 PFE,696,2021-11-17,35447,sell
 PG,165,2021-11-17,4380,buy
 PG,165,2021-11-17,4380,sell
 KO,266,2021-11-17,61988,buy
 KO,266,2021-11-17,61988,sell
 PEP,608,2021-11-17,39074,buy
 PEP,608,2021-11-18,39074,sell
 XOM,688,2021-11-17,47456,buy
 XOM,688,2021-11-18,47456,sell
 CVX,54,2021-11-18,40500,buy
 CVX,54,2021-11-18,40500,sell
 GE,414,2021-11-18,24365,buy
 GE,414,2021-11-18,24365,sell
 HON,274,2021-11-18,61847,buy
 HON,274,2021-11-18,61847,sell
 LMT,855,2021-11-18,76037,buy
 LMT,855,2021-11-18,76037,sell
 META,5,2021-11-18,72872,buy
 META,5,2021-11-18,72872,sell
 VZ,510,2021-11-18,86891,buy
 VZ,510,2021-11-18,86891,sell
 T,405,2021-11-18,33472,buy
 T,405,2021-11-18,33472,sell
 DIS,43,2021-11-18,29120,buy
 DIS,43,2021-11-18,29120,sell
 AMT,641,2021-11-18,28915,buy
 AMT,641,2021-11-18,28915,sell
 PLD,686,2021-11-18,36220,buy
 PLD,686,2021-11-18,36220,sell
 TSM,234,2021-11-18,37317,buy
 TSM,234,2021-11-18,37317,sell
 SHEL,525,2021-11-18,28640,buy
 SHEL,525,2021-11-18,28640,sell
 BRK.B,715,2021-11-18,81837,buy
 BRK.B,715,2021-11-18,81837,sell
 NKE,137,2021-11-18,53603,buy
 NKE,137,2021-11-19,53603,sell
AAPL,511,2021-11-18,65110,buy
AAPL,511,2021-11-19,65110,sell
 MSFT,518,2021-11-19,3920,buy
 MSFT,518,2021-11-19,3920,sell
 GOOGL,403,2021-11-19,28175,buy
 GOOGL,403,2021-11-19,28175,sell
 AMZN,147,2021-11-19,73834,buy
 AMZN,147,2021-11-19,73834,sell
 NVDA,358,2021-11-19,48087,buy
 NVDA,358,2021-11-19,48087,sell
 JPM,685,2021-11-19,19352,buy
 JPM,685,2021-11-19,19352,sell
 BAC,199,2021-11-19,65842,buy
 BAC,199,2021-11-19,65842,sell
 WFC,387,2021-11-19,82872,buy
 WFC,387,2021-11-19,82872,sell
 JNJ,277,2021-11-19,56918,buy
 JNJ,277,2021-11-19,56918,sell
 UNH,629,2021-11-19,2428,buy
 UNH,629,2021-11-19,2428,sell
 MRK,851,2021-11-19,57692,buy
 MRK,851,2021-11-19,57692,sell
 PFE,400,2021-11-19,43278,buy
 PFE,400,2021-11-19,43278,sell
 PG,441,2021-11-19,44679,buy
 PG,441,2021-11-19,44679,sell
 KO,779,2021-11-19,64861,buy
 KO,779,2021-11-19,64861,sell
 PEP,270,2021-11-19,4889,buy
 PEP,270,2021-11-22,4889,sell
 XOM,256,2021-11-19,27458,buy
 XOM,256,2021-11-22,27458,sell
 CVX,92,2021-11-22,89755,buy
 CVX,92,2021-11-22,89755,sell
 GE,926,2021-11-22,45989,buy
 GE,926,2021-11-22,45989,sell
 HON,563,2021-11-22,75538,buy
 HON,563,2021-11-22,75538,sell
 LMT,989,2021-11-22,89134,buy
 LMT,989,2021-11-22,89134,sell
 META,289,2021-11-22,44797,buy
 META,289,2021-11-22,44797,sell
 VZ,696,2021-11-22,54606,buy
 VZ,696,2021-11-22,54606,sell
 T,217,2021-11-22,12596,buy
 T,217,2021-11-22,12596,sell
 DIS,604,2021-11-22,27889,buy
 DIS,604,2021-11-22,27889,sell
 AMT,124,2021-11-22,75772,buy
 AMT,124,2021-11-22,75772,sell
 PLD,694,2021-11-22,59758,buy
 PLD,694,2021-11-22,59758,sell
 TSM,684,2021-11-22,87158,buy
 TSM,684,2021-11-22,87158,sell
 SHEL,918,2021-11-22,70811,buy
 SHEL,918,2021-11-22,70811,sell
 BRK.B,126,2021-11-22,52823,buy
 BRK.B,126,2021-11-22,52823,sell
 NKE,784,2021-11-22,41482,buy
 NKE,784,2021-11-23,41482,sell
AAPL,436,2021-11-22,51004,buy
AAPL,436,2021-11-23,51004,sell
 MSFT,61,2021-11-23,90193,buy
 MSFT,61,2021-11-23,90193,sell
 GOOGL,203,2021-11-23,72777,buy
 GOOGL,203,2021-11-23,72777,sell
 AMZN,570,2021-11-23,86367,buy
 AMZN,570,2021-11-23,86367,sell
 NVDA,109,2021-11-23,43676,buy
 NVDA,109,2021-11-23,43676,sell
 JPM,822,2021-11-23,38749,buy
 JPM,822,2021-11-23,38749,sell
 BAC,33,2021-11-23,39264,buy
 BAC,33,2021-11-23,39264,sell
 WFC,872,2021-11-23,74517,buy
 WFC,872,2021-11-23,74517,sell
 JNJ,35,2021-11-23,77920,buy
 JNJ,35,2021-11-23,77920,sell
 UNH,286,2021-11-23,84974,buy
 UNH,286,2021-11-23,84974,sell
 MRK,567,2021-11-23,42784,buy
 MRK,567,2021-11-23,42784,sell
 PFE,875,2021-11-23,52134,buy
 PFE,875,2021-11-23,52134,sell
 PG,90,2021-11-23,53900,buy
 PG,90,2021-11-23,53900,sell
 KO,661,2021-11-23,35617,buy
 KO,661,2021-11-23,35617,sell
 PEP,921,2021-11-23,8179,buy
 PEP,921,2021-11-24,8179,sell
 XOM,282,2021-11-23,3255,buy
 XOM,282,2021-11-24,3255,sell
 CVX,747,2021-11-24,32747,buy
 CVX,747,2021-11-24,32747,sell
 GE,904,2021-11-24,75759,buy
 GE,904,2021-11-24,75759,sell
 HON,158,2021-11-24,88682,buy
 HON,158,2021-11-24,88682,sell
 LMT,89,2021-11-24,69936,buy
 LMT,89,2021-11-24,69936,sell
 META,764,2021-11-24,64853,buy
 META,764,2021-11-24,64853,sell
 VZ,140,2021-11-24,30206,buy
 VZ,140,2021-11-24,30206,sell
 T,759,2021-11-24,30393,buy
 T,759,2021-11-24,30393,sell
 DIS,323,2021-11-24,52026,buy
 DIS,323,2021-11-24,52026,sell
 AMT,65,2021-11-24,81913,buy
 AMT,65,2021-11-24,81913,sell
 PLD,331,2021-11-24,17523,buy
 PLD,331,2021-11-24,17523,sell
 TSM,832,2021-11-24,49928,buy
 TSM,832,2021-11-24,49928,sell
 SHEL,444,2021-11-24,67794,buy
 SHEL,444,2021-11-24,67794,sell
 BRK.B,818,2021-11-24,65926,buy
 BRK.B,818,2021-11-24,65926,sell
 NKE,716,2021-11-24,58233,buy
 NKE,716,2021-11-26,58233,sell
AAPL,748,2021-11-24,3488,buy
AAPL,748,2021-11-26,3488,sell
 MSFT,840,2021-11-26,65077,buy
 MSFT,840,2021-11-26,65077,sell
 GOOGL,707,2021-11-26,26917,buy
 GOOGL,707,2021-11-26,26917,sell
 AMZN,573,2021-11-26,17758,buy
 AMZN,573,2021-11-26,17758,sell
 NVDA,109,2021-11-26,1738,buy
 NVDA,109,2021-11-26,1738,sell
 JPM,711,2021-11-26,60750,buy
 JPM,711,2021-11-26,60750,sell
 BAC,437,2021-11-26,36476,buy
 BAC,437,2021-11-26,36476,sell
 WFC,915,2021-11-26,1841,buy
 WFC,915,2021-11-26,1841,sell
 JNJ,573,2021-11-26,60527,buy
 JNJ,573,2021-11-26,60527,sell
 UNH,126,2021-11-26,52503,buy
 UNH,126,2021-11-26,52503,sell
